MONTH,DAY_OF_WEEK,DEP_DEL15,DISTANCE_GROUP,DEP_TIME_BLK,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND
3,4,0,7,1100-1159,2,6,175,United Air Lines Inc.,14000,70000,2085,1700000,8500000,0.00017,0.00036,11,Miami International,25.79,-80.29,Logan International,0.0,0.0,0.0,53.0,7.0
3,3,1,8,2100-2159,1,14,170,American Airlines Inc.,15000,90000,2872,2200000,10500000,0.00016,0.00035,6,John F. Kennedy International,40.64,-73.78,NONE,0.0,0.0,0.0,36.0,7.6
10,3,0,11,0800-0859,3,10,143,Southwest Airlines Co.,30000,110000,7021,3000000,12000000,0.00012,0.0003,6,Chicago O'Hare International,41.98,-87.9,Dallas/Fort Worth International,0.0,0.0,0.0,49.0,9.2
6,6,0,11,1200-1259,1,15,185,Alaska Airlines Inc.,33000,25000,1755,3400000,2600000,0.00021,0.00033,8,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,85.0,7.8
2,3,0,4,0600-0659,1,6,150,JetBlue Airways,22000,30000,1404,3100000,3500000,0.00019,0.00028,20,Los Angeles International,33.94,-118.41,NONE,0.04,0.0,0.0,48.0,15.3
7,2,0,10,0800-0859,3,8,70,SkyWest Airlines Inc.,15000,60000,1915,1900000,2800000,0.0003,0.00025,23,Seattle/Tacoma International,47.45,-122.31,Chicago O'Hare International,0.0,0.0,0.0,67.0,8.7
2,7,0,4,1100-1159,1,16,170,American Airlines Inc.,33000,90000,6319,3400000,10500000,0.00016,0.00035,27,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,48.0,8.7
5,6,0,2,0800-0859,1,8,150,American Airlines Inc.,15000,90000,2872,1900000,10500000,0.00016,0.00035,15,Seattle/Tacoma International,47.45,-122.31,NONE,0.46,0.0,0.0,56.0,3.8
4,5,1,2,0700-0759,1,7,170,JetBlue Airways,15000,30000,957,1800000,3500000,0.00019,0.00028,6,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.0,0.0,0.0,58.0,4.1
8,2,0,4,0700-0759,1,7,123,Southwest Airlines Co.,14000,110000,3277,1700000,12000000,0.00012,0.0003,20,McCarran International,36.08,-115.15,NONE,0.0,0.0,0.0,61.0,9.5
7,1,1,11,1600-1659,1,7,165,Alaska Airlines Inc.,14000,25000,745,1700000,2600000,0.00021,0.00033,14,Miami International,25.79,-80.29,NONE,0.0,0.0,0.0,90.0,11.9
2,4,0,2,1100-1159,1,15,180,American Airlines Inc.,33000,90000,6319,3400000,10500000,0.00016,0.00035,21,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.12,0.0,0.0,48.0,6.3
7,6,0,9,0600-0659,2,6,150,American Airlines Inc.,15000,90000,2872,2200000,10500000,0.00016,0.00035,9,John F. Kennedy International,40.64,-73.78,Hartsfield-Jackson Atlanta International,0.0,0.0,0.0,80.0,6.6
1,6,1,3,2200-2259,3,18,90,SkyWest Airlines Inc.,22000,60000,2809,3100000,2800000,0.0003,0.00025,4,Los Angeles International,33.94,-118.41,Phoenix Sky Harbor International,0.0,0.0,0.0,44.0,4.2
8,6,0,10,1400-1459,6,6,135,United Air Lines Inc.,17000,70000,2532,2100000,8500000,0.00017,0.00036,9,San Francisco International,37.62,-122.38,McCarran International,0.29,0.0,0.0,86.0,11.9
9,7,0,1,0900-0959,1,6,170,American Airlines Inc.,15000,90000,2872,1800000,10500000,0.00016,0.00035,5,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.05,0.0,0.0,70.0,11.2
7,2,1,1,1400-1459,1,13,150,JetBlue Airways,22000,30000,1404,3100000,3500000,0.00019,0.00028,9,Los Angeles International,33.94,-118.41,NONE,0.0,0.0,0.0,95.0,13.0
6,4,0,9,1000-1059,3,3,143,Southwest Airlines Co.,14000,110000,3277,1700000,12000000,0.00012,0.0003,14,McCarran International,36.08,-115.15,Los Angeles International,0.0,0.0,0.0,74.0,10.6
5,7,0,10,1600-1659,2,16,160,Delta Air Lines Inc.,27000,85000,4883,2800000,11000000,0.00018,0.0004,22,Dallas/Fort Worth International,32.9,-97.04,Chicago O'Hare International,0.03,0.0,0.0,79.0,11.9
6,3,0,11,1800-1859,1,12,160,Delta Air Lines Inc.,17000,85000,3074,2100000,11000000,0.00018,0.0004,7,San Francisco International,37.62,-122.38,NONE,0.0,0.0,0.0,75.0,13.6
7,5,0,5,1700-1759,5,13,145,Alaska Airlines Inc.,30000,25000,1596,3000000,2600000,0.00021,0.00033,13,Chicago O'Hare International,41.98,-87.9,Hartsfield-Jackson Atlanta International,0.0,0.0,0.0,74.0,10.6
1,4,0,6,1600-1659,2,7,123,Southwest Airlines Co.,14000,110000,3277,1700000,12000000,0.00012,0.0003,16,McCarran International,36.08,-115.15,McCarran International,0.0,0.0,0.0,36.0,9.8
8,2,0,9,1900-1959,2,19,165,Alaska Airlines Inc.,33000,25000,1755,3400000,2600000,0.00021,0.00033,15,Hartsfield-Jackson Atlanta International,33.64,-84.43,San Francisco International,0.0,0.0,0.0,84.0,12.4
11,6,0,8,1800-1859,2,8,160,Delta Air Lines Inc.,15000,85000,2713,1800000,11000000,0.00018,0.0004,3,Phoenix Sky Harbor International,33.43,-112.01,Seattle/Tacoma International,0.19,0.0,0.0,55.0,8.4
5,3,0,1,1300-1359,2,5,160,Delta Air Lines Inc.,13000,85000,2351,1500000,11000000,0.00018,0.0004,27,Logan International,42.36,-71.01,Denver International,0.0,0.0,0.0,69.0,10.6
12,7,1,6,2000-2059,1,23,155,United Air Lines Inc.,33000,70000,4915,3400000,8500000,0.00017,0.00036,2,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,42.0,12.0
7,6,0,8,1600-1659,1,18,185,United Air Lines Inc.,33000,70000,4915,3400000,8500000,0.00017,0.00036,14,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,84.0,12.1
5,7,0,6,0700-0759,1,8,155,United Air Lines Inc.,13000,70000,1936,1500000,8500000,0.00017,0.00036,9,Logan International,42.36,-71.01,NONE,0.0,0.0,0.0,71.0,6.3
7,4,0,4,2000-2059,3,21,70,SkyWest Airlines Inc.,27000,60000,3447,2800000,2800000,0.0003,0.00025,17,Dallas/Fort Worth International,32.9,-97.04,Denver International,0.19,0.0,0.0,86.0,5.6
5,3,1,5,2100-2159,1,14,130,American Airlines Inc.,14000,90000,2681,1700000,10500000,0.00016,0.00035,14,McCarran International,36.08,-115.15,NONE,0.42,0.0,0.0,72.0,4.8
11,2,0,3,0600-0659,3,8,160,Delta Air Lines Inc.,15000,85000,2713,1900000,11000000,0.00018,0.0004,5,Seattle/Tacoma International,47.45,-122.31,Hartsfield-Jackson Atlanta International,0.0,0.2,0.4,21.0,4.2
7,4,0,4,1500-1559,1,10,160,Delta Air Lines Inc.,14000,85000,2532,1700000,11000000,0.00018,0.0004,7,McCarran International,36.08,-115.15,NONE,0.0,0.0,0.0,78.0,11.1
11,3,0,8,0800-0859,1,6,143,Southwest Airlines Co.,14000,110000,3277,1700000,12000000,0.00012,0.0003,16,McCarran International,36.08,-115.15,NONE,0.0,0.0,0.0,38.0,12.6
9,7,0,10,1600-1659,2,8,195,Alaska Airlines Inc.,14000,25000,745,1700000,2600000,0.00021,0.00033,4,McCarran International,36.08,-115.15,Hartsfield-Jackson Atlanta International,0.0,0.0,0.0,89.0,4.3
4,3,0,1,1400-1459,4,15,160,Delta Air Lines Inc.,30000,85000,5426,3000000,11000000,0.00018,0.0004,15,Chicago O'Hare International,41.98,-87.9,San Francisco International,0.0,0.0,0.0,36.0,9.7
11,1,0,10,1800-1859,7,12,160,Delta Air Lines Inc.,22000,85000,3979,3100000,11000000,0.00018,0.0004,23,Los Angeles International,33.94,-118.41,Los Angeles International,0.0,0.0,0.0,59.0,8.0
7,3,0,8,1500-1559,3,14,123,Southwest Airlines Co.,33000,110000,7723,3400000,12000000,0.00012,0.0003,10,Hartsfield-Jackson Atlanta International,33.64,-84.43,Seattle/Tacoma International,0.0,0.0,0.0,76.0,7.6
4,5,0,4,1500-1559,1,12,130,JetBlue Airways,15000,30000,957,1900000,3500000,0.00019,0.00028,5,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.0,57.0,7.8
7,2,0,3,0600-0659,2,6,50,SkyWest Airlines Inc.,15000,60000,1915,1900000,2800000,0.0003,0.00025,31,Seattle/Tacoma International,47.45,-122.31,Hartsfield-Jackson Atlanta International,0.0,0.0,0.0,73.0,8.7
1,3,1,1,1200-1259,1,13,150,American Airlines Inc.,22000,90000,4213,3100000,10500000,0.00016,0.00035,6,Los Angeles International,33.94,-118.41,NONE,0.24,0.0,0.6,29.0,9.2
11,4,0,8,0001-0559,1,5,150,American Airlines Inc.,17000,90000,3255,2100000,10500000,0.00016,0.00035,10,San Francisco International,37.62,-122.38,NONE,0.0,0.0,0.0,47.0,8.7
4,2,0,1,0800-0859,2,6,130,JetBlue Airways,15000,30000,957,2200000,3500000,0.00019,0.00028,8,John F. Kennedy International,40.64,-73.78,Miami International,0.19,0.0,0.0,37.0,4.3
2,1,0,9,0600-0659,2,8,70,SkyWest Airlines Inc.,22000,60000,2809,3100000,2800000,0.0003,0.00025,22,Los Angeles International,33.94,-118.41,Chicago O'Hare International,0.0,0.0,0.0,36.0,3.1
12,4,1,11,0900-0959,3,12,150,American Airlines Inc.,33000,90000,6319,3400000,10500000,0.00016,0.00035,9,Hartsfield-Jackson Atlanta International,33.64,-84.43,Miami International,0.67,0.0,0.0,62.0,6.5
1,5,0,4,1600-1659,1,12,160,Delta Air Lines Inc.,22000,85000,3979,3100000,11000000,0.00018,0.0004,19,Los Angeles International,33.94,-118.41,NONE,0.79,0.0,0.8,34.0,7.4
7,2,0,10,1100-1159,4,12,160,Delta Air Lines Inc.,15000,85000,2713,2200000,11000000,0.00018,0.0004,14,John F. Kennedy International,40.64,-73.78,Denver International,0.0,0.0,0.0,79.0,8.9
11,6,0,7,1300-1359,1,16,135,United Air Lines Inc.,24000,70000,3574,2500000,8500000,0.00017,0.00036,8,Denver International,39.86,-104.67,NONE,0.0,0.0,0.0,30.0,7.1
5,6,0,11,1600-1659,1,14,70,SkyWest Airlines Inc.,15000,60000,1915,1800000,2800000,0.0003,0.00025,16,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.0,0.0,0.0,64.0,11.5
11,7,0,4,1000-1059,1,7,150,JetBlue Airways,15000,30000,957,1800000,3500000,0.00019,0.00028,12,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.18,0.0,0.0,48.0,5.8
11,4,0,3,0600-0659,1,6,143,Southwest Airlines Co.,15000,110000,3511,2200000,12000000,0.00012,0.0003,17,John F. Kennedy International,40.64,-73.78,NONE,0.0,0.0,0.0,33.0,13.2
12,5,0,5,1700-1759,1,11,195,Alaska Airlines Inc.,14000,25000,745,1700000,2600000,0.00021,0.00033,4,Miami International,25.79,-80.29,NONE,0.0,0.0,0.0,45.0,7.5
4,2,0,1,1100-1159,4,14,155,United Air Lines Inc.,17000,70000,2532,2100000,8500000,0.00017,0.00036,19,San Francisco International,37.62,-122.38,John F. Kennedy International,0.01,0.0,0.0,64.0,8.0
8,6,1,5,1000-1059,1,10,173,Southwest Airlines Co.,17000,110000,3979,2100000,12000000,0.00012,0.0003,2,San Francisco International,37.62,-122.38,NONE,0.0,0.0,0.0,78.0,6.4
4,3,0,8,1500-1559,1,12,143,Southwest Airlines Co.,15000,110000,3511,1900000,12000000,0.00012,0.0003,6,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.0,45.0,9.9
9,5,0,7,2300-2359,1,11,160,Delta Air Lines Inc.,15000,85000,2713,1900000,11000000,0.00018,0.0004,11,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.0,52.0,11.9
12,3,0,1,2000-2059,2,16,155,United Air Lines Inc.,24000,70000,3574,2500000,8500000,0.00017,0.00036,7,Denver International,39.86,-104.67,Logan International,0.0,0.0,0.0,37.0,14.8
4,2,1,9,1300-1359,6,5,175,United Air Lines Inc.,15000,70000,2234,1800000,8500000,0.00017,0.00036,17,Phoenix Sky Harbor International,33.43,-112.01,San Francisco International,0.0,0.0,0.0,57.0,2.8
3,4,0,7,1600-1659,7,11,70,SkyWest Airlines Inc.,15000,60000,1915,2200000,2800000,0.0003,0.00025,16,John F. Kennedy International,40.64,-73.78,Hartsfield-Jackson Atlanta International,0.04,0.0,0.0,29.0,14.9
1,2,0,2,0001-0559,1,5,160,Delta Air Lines Inc.,14000,85000,2532,1700000,11000000,0.00018,0.0004,16,McCarran International,36.08,-115.15,NONE,0.0,0.0,0.0,36.0,7.9
3,5,0,4,1100-1159,3,13,123,Southwest Airlines Co.,33000,110000,7723,3400000,12000000,0.00012,0.0003,5,Hartsfield-Jackson Atlanta International,33.64,-84.43,John F. Kennedy International,0.71,0.0,0.0,47.0,11.7
1,4,1,2,1900-1959,1,25,150,American Airlines Inc.,33000,90000,6319,3400000,10500000,0.00016,0.00035,9,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,40.0,5.1
7,4,0,11,2000-2059,1,17,180,American Airlines Inc.,22000,90000,4213,3100000,10500000,0.00016,0.00035,25,Los Angeles International,33.94,-118.41,NONE,0.0,0.0,0.0,89.0,6.7
5,2,0,9,0700-0759,4,6,160,Delta Air Lines Inc.,17000,85000,3074,2100000,11000000,0.00018,0.0004,8,San Francisco International,37.62,-122.38,Chicago O'Hare International,0.0,0.0,0.0,68.0,7.8
3,1,0,6,1100-1159,7,9,160,Delta Air Lines Inc.,17000,85000,3074,2100000,11000000,0.00018,0.0004,7,San Francisco International,37.62,-122.38,Phoenix Sky Harbor International,0.0,0.0,0.0,41.0,13.8
8,4,0,4,1600-1659,2,15,180,American Airlines Inc.,24000,90000,4596,2500000,10500000,0.00016,0.00035,16,Denver International,39.86,-104.67,Dallas/Fort Worth International,0.0,0.0,0.0,70.0,7.5
1,5,0,3,1600-1659,2,21,70,SkyWest Airlines Inc.,17000,60000,2170,2100000,2800000,0.0003,0.00025,14,San Francisco International,37.62,-122.38,Denver International,0.0,0.0,1.6,18.0,11.3
3,5,0,5,1000-1059,3,10,150,JetBlue Airways,27000,30000,1723,2800000,3500000,0.00019,0.00028,15,Dallas/Fort Worth International,32.9,-97.04,McCarran International,0.0,0.0,0.0,43.0,10.2
10,6,0,7,0900-0959,1,8,185,United Air Lines Inc.,14000,70000,2085,1700000,8500000,0.00017,0.00036,13,Miami International,25.79,-80.29,NONE,0.0,0.0,0.0,70.0,8.6
9,3,0,10,1700-1759,2,8,190,Delta Air Lines Inc.,15000,85000,2713,2200000,11000000,0.00018,0.0004,14,John F. Kennedy International,40.64,-73.78,Dallas/Fort Worth International,0.88,0.0,0.0,72.0,9.9
12,2,1,2,0800-0859,2,5,155,United Air Lines Inc.,27000,70000,4021,2800000,8500000,0.00017,0.00036,11,Dallas/Fort Worth International,32.9,-97.04,Logan International,0.31,0.0,0.0,45.0,8.1
12,1,1,10,0600-0659,5,6,163,Southwest Airlines Co.,15000,110000,3511,2200000,12000000,0.00012,0.0003,15,John F. Kennedy International,40.64,-73.78,McCarran International,0.0,0.0,1.0,9.0,11.8
7,3,0,1,0900-0959,1,7,50,SkyWest Airlines Inc.,15000,60000,1915,1800000,2800000,0.0003,0.00025,3,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.0,0.0,0.0,89.0,8.9
9,1,0,11,1100-1159,2,6,135,United Air Lines Inc.,15000,70000,2234,2200000,8500000,0.00017,0.00036,12,John F. Kennedy International,40.64,-73.78,Miami International,0.0,0.0,0.0,55.0,11.2
7,2,0,9,1100-1159,1,5,155,United Air Lines Inc.,15000,70000,2234,1800000,8500000,0.00017,0.00036,5,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.0,0.0,0.0,99.0,8.6
4,6,0,1,2000-2059,1,13,180,JetBlue Airways,22000,30000,1404,3100000,3500000,0.00019,0.00028,7,Los Angeles International,33.94,-118.41,NONE,0.0,0.0,0.0,57.0,9.2
11,1,0,4,1300-1359,2,16,140,Delta Air Lines Inc.,27000,85000,4883,2800000,11000000,0.00018,0.0004,7,Dallas/Fort Worth International,32.9,-97.04,Los Angeles International,0.0,0.0,0.0,63.0,14.4
9,4,1,7,1800-1859,1,9,155,United Air Lines Inc.,15000,70000,2234,1900000,8500000,0.00017,0.00036,14,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.0,67.0,5.1
12,6,1,6,2100-2159,6,35,190,Delta Air Lines Inc.,33000,85000,5968,3400000,11000000,0.00018,0.0004,4,Hartsfield-Jackson Atlanta International,33.64,-84.43,San Francisco International,0.0,0.0,0.0,45.0,12.3
11,5,1,3,1800-1859,2,20,150,American Airlines Inc.,22000,90000,4213,3100000,10500000,0.00016,0.00035,4,Los Angeles International,33.94,-118.41,Phoenix Sky Harbor International,0.06,0.0,0.0,43.0,15.2
1,4,0,10,1400-1459,3,17,123,Southwest Airlines Co.,30000,110000,7021,3000000,12000000,0.00012,0.0003,14,Chicago O'Hare International,41.98,-87.9,Miami International,0.0,0.0,0.0,24.0,13.1
2,2,1,3,0900-0959,3,9,180,JetBlue Airways,30000,30000,1915,3000000,3500000,0.00019,0.00028,28,Chicago O'Hare International,41.98,-87.9,Dallas/Fort Worth International,0.15,0.0,0.0,9.0,13.4
2,3,0,10,0600-0659,3,7,165,Alaska Airlines Inc.,14000,25000,745,1700000,2600000,0.00021,0.00033,30,Miami International,25.79,-80.29,Phoenix Sky Harbor International,0.0,0.0,0.0,39.0,11.2
12,3,1,3,1300-1359,1,9,150,American Airlines Inc.,30000,90000,5745,3000000,10500000,0.00016,0.00035,23,Chicago O'Hare International,41.98,-87.9,NONE,0.0,1.3,2.0,17.0,13.4
6,1,0,6,0800-0859,3,7,50,SkyWest Airlines Inc.,15000,60000,1915,1800000,2800000,0.0003,0.00025,24,Phoenix Sky Harbor International,33.43,-112.01,Phoenix Sky Harbor International,0.0,0.0,0.0,64.0,10.1
2,2,0,7,0800-0859,2,6,70,SkyWest Airlines Inc.,30000,60000,3830,3000000,2800000,0.0003,0.00025,12,Chicago O'Hare International,41.98,-87.9,McCarran International,0.0,1.2,2.1,31.0,8.0
1,1,0,8,1000-1059,1,8,185,Alaska Airlines Inc.,17000,25000,904,2100000,2600000,0.00021,0.00033,19,San Francisco International,37.62,-122.38,NONE,0.11,0.0,0.0,39.0,5.2
7,6,1,10,1000-1059,7,6,143,Southwest Airlines Co.,17000,110000,3979,2100000,12000000,0.00012,0.0003,12,San Francisco International,37.62,-122.38,Phoenix Sky Harbor International,0.0,0.0,0.0,84.0,6.1
3,6,0,9,2300-2359,1,14,70,SkyWest Airlines Inc.,13000,60000,1660,1500000,2800000,0.0003,0.00025,24,Logan International,42.36,-71.01,NONE,0.44,0.0,0.6,26.0,10.4
8,4,1,2,1400-1459,1,6,90,SkyWest Airlines Inc.,15000,60000,1915,2200000,2800000,0.0003,0.00025,2,John F. Kennedy International,40.64,-73.78,NONE,0.0,0.0,0.0,67.0,11.9
12,5,1,8,1000-1059,7,11,150,American Airlines Inc.,27000,90000,5170,2800000,10500000,0.00016,0.00035,4,Dallas/Fort Worth International,32.9,-97.04,Hartsfield-Jackson Atlanta International,0.12,0.0,0.0,28.0,11.7
8,7,1,11,0600-0659,2,7,130,JetBlue Airways,15000,30000,957,1800000,3500000,0.00019,0.00028,13,Phoenix Sky Harbor International,33.43,-112.01,Miami International,0.0,0.0,0.0,79.0,8.1
12,6,0,7,1100-1159,2,7,165,Alaska Airlines Inc.,13000,25000,691,1500000,2600000,0.00021,0.00033,11,Logan International,42.36,-71.01,McCarran International,0.0,0.0,0.0,39.0,2.7
2,6,1,6,2000-2059,2,18,130,JetBlue Airways,30000,30000,1915,3000000,3500000,0.00019,0.00028,14,Chicago O'Hare International,41.98,-87.9,McCarran International,0.0,0.0,0.3,27.0,10.3
3,7,1,4,2000-2059,1,11,70,SkyWest Airlines Inc.,14000,60000,1787,1700000,2800000,0.0003,0.00025,11,Miami International,25.79,-80.29,NONE,0.0,0.0,0.0,50.0,6.1
9,5,1,7,1800-1859,1,11,90,SkyWest Airlines Inc.,13000,60000,1660,1500000,2800000,0.0003,0.00025,14,Logan International,42.36,-71.01,NONE,0.13,0.0,0.0,65.0,11.6
3,3,0,2,0800-0859,1,8,165,Alaska Airlines Inc.,17000,25000,904,2100000,2600000,0.00021,0.00033,11,San Francisco International,37.62,-122.38,NONE,0.0,0.0,0.0,59.0,13.0
11,4,0,7,1300-1359,2,7,160,Delta Air Lines Inc.,13000,85000,2351,1500000,11000000,0.00018,0.0004,7,Logan International,42.36,-71.01,Seattle/Tacoma International,0.44,0.0,0.0,59.0,9.2
10,7,0,9,1600-1659,1,7,150,JetBlue Airways,14000,30000,894,1700000,3500000,0.00019,0.00028,12,Miami International,25.79,-80.29,NONE,0.0,0.0,0.0,64.0,11.4
4,4,1,9,2200-2259,6,15,160,Delta Air Lines Inc.,15000,85000,2713,1900000,11000000,0.00018,0.0004,5,Seattle/Tacoma International,47.45,-122.31,Chicago O'Hare International,0.0,0.0,0.0,46.0,4.7
5,5,0,9,0700-0759,5,4,150,American Airlines Inc.,14000,90000,2681,1700000,10500000,0.00016,0.00035,5,Miami International,25.79,-80.29,Denver International,0.08,0.0,0.0,90.0,9.4
8,3,1,8,0001-0559,1,5,70,SkyWest Airlines Inc.,30000,60000,3830,3000000,2800000,0.0003,0.00025,8,Chicago O'Hare International,41.98,-87.9,NONE,0.0,0.0,0.0,77.0,9.9
11,2,0,7,2200-2259,3,19,160,Delta Air Lines Inc.,30000,85000,5426,3000000,11000000,0.00018,0.0004,21,Chicago O'Hare International,41.98,-87.9,McCarran International,0.12,0.0,0.0,41.0,10.5
5,2,0,2,0700-0759,2,7,130,American Airlines Inc.,22000,90000,4213,3100000,10500000,0.00016,0.00035,8,Los Angeles International,33.94,-118.41,Los Angeles International,0.12,0.0,0.0,50.0,12.5
9,6,0,9,1200-1259,2,14,180,Delta Air Lines Inc.,15000,85000,2713,1900000,11000000,0.00018,0.0004,22,Seattle/Tacoma International,47.45,-122.31,Hartsfield-Jackson Atlanta International,0.0,0.0,0.0,71.0,5.2
6,2,0,1,0800-0859,1,4,190,Delta Air Lines Inc.,15000,85000,2713,2200000,11000000,0.00018,0.0004,11,John F. Kennedy International,40.64,-73.78,NONE,0.0,0.0,0.0,83.0,3.9
8,3,0,6,0900-0959,3,8,100,SkyWest Airlines Inc.,15000,60000,1915,1800000,2800000,0.0003,0.00025,12,Phoenix Sky Harbor International,33.43,-112.01,Denver International,0.0,0.0,0.0,90.0,3.5
12,7,0,2,0900-0959,2,16,160,Delta Air Lines Inc.,33000,85000,5968,3400000,11000000,0.00018,0.0004,16,Hartsfield-Jackson Atlanta International,33.64,-84.43,Los Angeles International,0.0,0.0,0.0,43.0,8.8
12,2,0,1,0900-0959,1,9,175,United Air Lines Inc.,13000,70000,1936,1500000,8500000,0.00017,0.00036,9,Logan International,42.36,-71.01,NONE,0.1,0.0,0.6,16.0,10.1
2,3,0,11,0800-0859,1,6,135,United Air Lines Inc.,33000,70000,4915,3400000,8500000,0.00017,0.00036,7,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.7,1.1,29.0,5.4
2,6,0,1,1000-1059,1,4,160,Delta Air Lines Inc.,22000,85000,3979,3100000,11000000,0.00018,0.0004,12,Los Angeles International,33.94,-118.41,NONE,0.0,0.0,0.1,27.0,5.0
10,1,0,10,1800-1859,1,14,165,Alaska Airlines Inc.,22000,25000,1170,3100000,2600000,0.00021,0.00033,21,Los Angeles International,33.94,-118.41,NONE,0.0,0.0,0.0,45.0,11.3
4,2,0,5,1300-1359,1,12,70,SkyWest Airlines Inc.,15000,60000,1915,2200000,2800000,0.0003,0.00025,12,John F. Kennedy International,40.64,-73.78,NONE,0.0,0.0,0.5,35.0,5.2
3,3,1,8,1500-1559,2,9,150,JetBlue Airways,17000,30000,1085,2100000,3500000,0.00019,0.00028,12,San Francisco International,37.62,-122.38,Chicago O'Hare International,0.0,0.0,0.0,52.0,11.4
6,4,1,8,1600-1659,4,7,130,JetBlue Airways,14000,30000,894,1700000,3500000,0.00019,0.00028,9,Miami International,25.79,-80.29,Dallas/Fort Worth International,0.0,0.0,0.0,85.0,9.5
2,2,0,8,1300-1359,1,16,143,Southwest Airlines Co.,30000,110000,7021,3000000,12000000,0.00012,0.0003,6,Chicago O'Hare International,41.98,-87.9,NONE,0.0,0.5,0.8,20.0,10.5
1,6,0,1,2100-2159,2,12,90,SkyWest Airlines Inc.,15000,60000,1915,1900000,2800000,0.0003,0.00025,11,Seattle/Tacoma International,47.45,-122.31,Phoenix Sky Harbor International,0.0,0.0,0.7,33.0,5.7
1,3,1,2,1600-1659,4,13,190,Delta Air Lines Inc.,22000,85000,3979,3100000,11000000,0.00018,0.0004,22,Los Angeles International,33.94,-118.41,Denver International,0.2,0.0,0.0,38.0,9.4
3,5,0,8,1400-1459,1,7,150,JetBlue Airways,15000,30000,957,1800000,3500000,0.00019,0.00028,5,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.0,0.0,0.0,49.0,11.2
12,3,1,2,1600-1659,1,18,150,American Airlines Inc.,33000,90000,6319,3400000,10500000,0.00016,0.00035,24,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.11,0.0,0.0,31.0,10.7
2,1,1,3,1500-1559,2,17,150,American Airlines Inc.,27000,90000,5170,2800000,10500000,0.00016,0.00035,10,Dallas/Fort Worth International,32.9,-97.04,Chicago O'Hare International,0.98,0.0,0.0,17.0,2.2
11,7,0,1,0600-0659,1,8,150,American Airlines Inc.,30000,90000,5745,3000000,10500000,0.00016,0.00035,25,Chicago O'Hare International,41.98,-87.9,NONE,0.0,0.0,0.0,42.0,12.9
